transaction_id,customer_id,province,age_group,account_type,merchant,category,amount,currency,status,txn_date,txn_month,txn_year
cb1e4998-3504-42d8-8ead-bb75326dd958,f211a289-afb8-47fd-85fb-afcb0bfc998f,BC,36-45,premium,PayPal,transfers,4003.85,CAD,completed,2025-05-22,2025-05,2025
f116a223-3ff4-4e30-863c-865acd24cd37,7c398657-767f-4257-abcb-852f70cfcaf2,BC,55+,chequing,Adobe,subscriptions,38.97,CAD,failed,2025-10-09,2025-10,2025
64500dc8-6457-4a94-9d28-8694f01d1d8c,c44ae215-7d74-4108-bac1-15c4e2971dcf,ON,18-25,savings,Notion,subscriptions,18.37,CAD,failed,2025-06-02,2025-06,2025
ec625bd3-b9fd-436a-9ef6-e37a8bd09b5f,446dce13-c227-4770-bedb-ac3e7eeca6e3,AB,36-45,chequing,Amazon,shopping,605.56,CAD,completed,2025-08-04,2025-08,2025
06a922a8-6c46-47f2-82bb-ca6bf083d65d,499d6110-5baa-43c6-9316-6302b8d44490,QC,36-45,savings,Shoppers Drug Mart,healthcare,149.14,CAD,completed,2025-02-05,2025-02,2025
502efca4-cb0a-4561-adc8-f7e2511501cc,392e2225-f80a-4bf3-8c22-6d4eecd26daa,SK,36-45,chequing,RBC Transfer,transfers,30.01,CAD,completed,2025-08-29,2025-08,2025
9d5df4ca-62d2-40e3-96a6-1e7f5d0c4d5f,f2a3a2c6-326a-450f-a22a-7faef33a9a4d,QC,26-35,savings,IKEA,shopping,440.44,CAD,completed,2025-10-30,2025-10,2025
e79bca6c-f9df-47ae-bcb2-dedb1305080e,19bf202b-8533-42db-9b12-f9ec64ec2ad7,BC,18-25,chequing,Cineplex,entertainment,23.75,CAD,completed,2025-11-29,2025-11,2025
78d102fc-8a0f-4a26-ad02-363368f7d33b,956e1f4e-9595-4bf8-98c0-516d227ad0a0,BC,36-45,premium,Walmart,groceries,192.94,CAD,completed,2025-04-22,2025-04,2025
9448ccb3-26ab-4ad4-b88a-036c5ed0b515,7b97016e-1b39-4d48-8da1-ec5a4d608e22,MB,55+,premium,Petro-Canada,transport,15.63,CAD,completed,2025-07-28,2025-07,2025
46d70289-29b6-465c-90eb-f097d9743334,1a2912d2-b83d-4637-9dcd-2cec2514a70a,SK,36-45,chequing,Notion,subscriptions,44.38,CAD,failed,2025-04-07,2025-04,2025
9c9dabbf-2ac6-4f84-8ef6-cb7d93528e5a,e2683a80-134c-4884-aeed-97dfb59d286e,ON,36-45,savings,AWS,subscriptions,15.71,CAD,completed,2025-11-10,2025-11,2025
1feaef1d-b10e-4f4f-94a9-703c3a52b3eb,df0f6dd5-981f-4c80-b67c-3dfc63e5f2d7,QC,55+,chequing,Sport Chek,shopping,166.09,CAD,completed,2025-06-26,2025-06,2025
0660371f-5640-40b4-a6e6-10d190dec16a,30f5c9e4-b62e-4c86-904b-e70f6086196e,QC,36-45,chequing,H&M,shopping,779.37,CAD,pending,2025-05-28,2025-05,2025
338e9f9d-6514-473b-b4c7-e135af86532f,82a18815-f47e-42b0-a727-a3b8c66e1b9b,MB,46-55,chequing,Netflix,entertainment,126.35,CAD,failed,2025-08-04,2025-08,2025
daefda88-a9d7-48b6-ad90-10885ac0ba3c,f7445081-490d-4c3d-8e30-2f4a9a86c86e,MB,26-35,chequing,Interac e-Transfer,transfers,2493.41,CAD,completed,2025-10-30,2025-10,2025
f148a46d-75b4-4aea-a59d-68d247fee8f9,38ba6a9c-cee8-4f2e-8dcf-4f60531a0d29,MB,46-55,premium,City of Victoria,utilities,182.09,CAD,completed,2025-11-25,2025-11,2025
b9863076-cc60-45d3-b24b-e7e647775e0b,acdd7de1-8bda-449f-8336-d4cb91a92378,AB,18-25,savings,Costco,groceries,290.48,CAD,completed,2025-12-31,2025-12,2025
f92307bb-cb1f-4d30-90c4-ac579a1e3453,aefc3a42-6b2e-4321-803b-422450b00077,AB,18-25,chequing,Netflix,entertainment,199.64,CAD,failed,2025-02-06,2025-02,2025
3405b486-302f-4603-a3fd-bcb2d0b9237a,5b5024b7-ad28-4085-ab1c-f503c0d91b66,AB,55+,savings,Best Buy,shopping,119.38,CAD,completed,2025-02-27,2025-02,2025
fa539bab-8bda-4156-9e16-1360e055df99,c44ae215-7d74-4108-bac1-15c4e2971dcf,ON,18-25,savings,Tim Hortons,food_and_drink,79.96,CAD,failed,2025-01-08,2025-01,2025
0fe6ec78-0061-4c3a-9dbe-4efb3fcc8fb1,281994e1-5b84-435d-8d21-49630e17dfce,BC,55+,premium,Save-On-Foods,groceries,108.99,CAD,completed,2025-03-17,2025-03,2025
c3213ec0-c3bc-475e-8095-990547dec7c2,231d2646-c706-4eac-bcba-36eebfe5a55c,AB,26-35,savings,Safeway,groceries,261.95,CAD,completed,2025-07-13,2025-07,2025
5abcba67-e552-4fb4-a7db-ae3221c00d33,73ea77b1-fd7c-4d00-a99c-ac3d7e819a27,AB,36-45,savings,AWS,subscriptions,35.61,CAD,failed,2025-04-14,2025-04,2025
063ee0bc-324a-473e-8b3c-c1f5329b73a8,31958355-202e-4dc7-bf4c-9690ab355ce5,AB,36-45,premium,Lyft,transport,18.53,CAD,completed,2025-12-07,2025-12,2025
bb318831-77d4-4ce1-9241-6e8ceff2a43c,f55aea35-7120-4981-b38a-6a203659b9f2,MB,55+,chequing,Steam,entertainment,102.06,CAD,completed,2025-01-26,2025-01,2025
5b67a68a-67f4-4f2b-9b2e-d3accdb7e8f4,a90b07a2-2b01-4ba3-8d0e-3f257f512b8f,BC,46-55,chequing,McDonald's,food_and_drink,54.83,CAD,completed,2025-01-31,2025-01,2025
ecf7c5b1-e227-495f-a67c-e0e288b2c093,940695b4-0000-4285-a797-d49612f6839e,SK,55+,savings,WestJet,travel,1072.35,CAD,completed,2025-02-26,2025-02,2025
202d0f2e-473f-469d-b082-5628dc78dae9,bc4deecf-8d32-4ad8-865a-85a51e076040,ON,26-35,chequing,Uber,transport,24.47,CAD,completed,2025-01-08,2025-01,2025
8cea0c5a-7df9-4cc1-ba9e-c01e1c3404ca,12c25f5c-c956-4ff5-a9b3-42a54d44b68f,AB,18-25,chequing,AWS,subscriptions,7.94,CAD,completed,2025-06-05,2025-06,2025
dc8f2efd-2202-46e7-b7d1-9ab4cc26c327,90c027f5-c4dd-4f3f-9a06-6840a6e87168,MB,36-45,chequing,Steam,entertainment,94.27,CAD,completed,2025-07-19,2025-07,2025
c3a3ee19-30ff-4dc6-b11e-0ba89994b02c,698c6791-a2fa-4de4-87f7-a47d33f19bd9,MB,26-35,premium,Esso,transport,39.73,CAD,completed,2025-01-09,2025-01,2025
9b3e8aef-a8e6-479d-8292-bf31fa7d533a,02fe0a46-fb83-4a83-8f6a-9f971bd51729,QC,26-35,chequing,Spotify,entertainment,131.88,CAD,completed,2025-10-10,2025-10,2025
f3b34cf0-cd5e-45be-a2cf-319301e7ed16,5295de60-f094-4f18-9334-94d6d7740ae0,SK,55+,savings,Lyft,transport,11.01,CAD,pending,2025-05-11,2025-05,2025
e138c212-080f-4742-8a18-f61331a50ac3,067c5c96-7bd6-4758-8942-f84937906c93,SK,18-25,premium,Loblaws,groceries,88.83,CAD,completed,2025-07-26,2025-07,2025
d46b6c9c-c336-4fc4-9545-b90db9893b58,500b2c35-ea66-46b6-bf76-39aad25847cb,BC,18-25,chequing,Walmart,groceries,174.48,CAD,completed,2025-05-25,2025-05,2025
331a7e5e-8b2b-4eba-82a4-38efd9679b98,a90b07a2-2b01-4ba3-8d0e-3f257f512b8f,BC,46-55,chequing,Apple TV,entertainment,153.49,CAD,pending,2025-10-22,2025-10,2025
e8594961-e758-4185-98c7-b1285d8f7758,fc7e4f1b-c4fb-45a4-9883-07426b4b36da,ON,36-45,chequing,Petro-Canada,transport,51.13,CAD,completed,2025-03-18,2025-03,2025
5da0ce2f-f256-41b2-9995-6a2ef961ce7e,500b2c35-ea66-46b6-bf76-39aad25847cb,BC,18-25,chequing,LifeLabs,healthcare,388.88,CAD,pending,2025-06-24,2025-06,2025
50850531-89a5-4696-aa4e-ec979e093737,0266e4c2-25b5-42b4-a6da-941b1bf842d4,SK,18-25,chequing,Air Canada,travel,427.17,CAD,failed,2025-06-06,2025-06,2025
99b52c0e-d21f-4c46-b0bd-cc19d90e5d20,89cd2e5a-eef8-4e94-b949-0ddafca14046,MB,18-25,savings,IKEA,shopping,212.17,CAD,pending,2025-04-13,2025-04,2025
788c63bb-e52e-48f1-a1fc-68da6d0802dc,c8b2971f-ac86-4fc1-b9c2-6cd422a54f82,BC,26-35,savings,Sport Chek,shopping,540.82,CAD,pending,2025-10-16,2025-10,2025
5cd757eb-4f8a-48c2-8444-4294b4193f13,1d24ebe2-e066-4700-b3de-dcaa34ce8aaa,MB,46-55,chequing,Loblaws,groceries,120.18,CAD,completed,2025-05-06,2025-05,2025
faa1d793-f01e-4b4f-9d22-1eab0f18d736,d89958f0-a155-4e1a-8c39-f5bdfa5e71ab,ON,46-55,savings,Starbucks,food_and_drink,103.65,CAD,completed,2025-05-04,2025-05,2025
6fc4fbb1-c030-42b0-bb4b-98c26d740d93,341fab36-3826-4788-b84e-96b9ad8fd0d0,SK,36-45,premium,LifeLabs,healthcare,256.71,CAD,pending,2025-01-09,2025-01,2025
2e5b4b5f-434a-4501-a6e2-eaaf5fcba9d4,067c5c96-7bd6-4758-8942-f84937906c93,SK,18-25,premium,Costco,groceries,39.93,CAD,completed,2025-07-30,2025-07,2025
7903b0f8-b112-4ad6-bfa6-370a63a247c4,73c0a7f6-b418-4dc8-a692-4d103fd00d8d,SK,46-55,savings,Apple TV,entertainment,97.68,CAD,failed,2025-02-07,2025-02,2025
d3827f68-c36e-42e2-91c3-e8bdcccf65ae,c1884944-5e0d-414c-84ef-e9e7df480af5,SK,36-45,premium,Microsoft 365,subscriptions,24.86,CAD,completed,2025-04-20,2025-04,2025
c9d9b1fe-c675-458b-8ebb-702f7e7f5c15,c7d902ea-fdad-42e3-a06a-7befcecf3149,ON,55+,chequing,Pharmasave,healthcare,66.49,CAD,completed,2025-10-28,2025-10,2025
6b369fce-0971-41fe-a04e-08ef22d8f9a7,d110a28e-ca3c-479e-aae4-4abfb4037ad3,ON,36-45,chequing,Loblaws,groceries,297.48,CAD,completed,2025-04-18,2025-04,2025
b29ebb8d-453d-4061-813a-77ddae168795,499d6110-5baa-43c6-9316-6302b8d44490,QC,36-45,savings,Shoppers Drug Mart,healthcare,463.31,CAD,completed,2025-05-09,2025-05,2025
c256379c-f924-4ea4-a956-cae3830253df,3b5e0c44-b184-4a99-87ac-3e5647379964,ON,46-55,chequing,Microsoft 365,subscriptions,38.59,CAD,completed,2025-09-01,2025-09,2025
3ebfb771-8a3f-4d6b-a2b1-95186e135c08,067c5c96-7bd6-4758-8942-f84937906c93,SK,18-25,premium,BC Hydro,utilities,149.04,CAD,completed,2025-04-21,2025-04,2025
4422eabf-b472-437a-bd61-419dc65ba6bd,281994e1-5b84-435d-8d21-49630e17dfce,BC,55+,premium,London Drugs,healthcare,68.04,CAD,pending,2025-05-23,2025-05,2025
e20a0f53-13b5-4794-a91c-8627eeffcdcb,0266e4c2-25b5-42b4-a6da-941b1bf842d4,SK,18-25,chequing,IKEA,shopping,561.66,CAD,completed,2025-10-12,2025-10,2025
f8614e82-d643-4de4-a450-3e479804a74f,aa23acf9-bcb9-4156-bf68-b90e6dac4e5d,SK,46-55,savings,BC Transit,transport,4.58,CAD,failed,2025-10-20,2025-10,2025
cbf79cc2-0cc6-4526-900e-4f71abd6e9ff,500b2c35-ea66-46b6-bf76-39aad25847cb,BC,18-25,chequing,Telus,utilities,72.36,CAD,completed,2025-01-24,2025-01,2025
427fbc04-7481-4512-bd62-792cfde0e20d,c1e12658-b5b1-4346-9408-b6a26f691a96,AB,46-55,savings,Uber,transport,17.68,CAD,completed,2025-03-09,2025-03,2025
9c240963-9789-4fd9-8860-c4e67ade2d1c,8313facf-8b52-4a64-95db-bf281344e081,MB,26-35,premium,Expedia,travel,169.49,CAD,completed,2025-11-13,2025-11,2025
ed95265b-a298-4ef6-9fa4-9f29d89f8113,30f5c9e4-b62e-4c86-904b-e70f6086196e,QC,36-45,chequing,McDonald's,food_and_drink,18.56,CAD,completed,2025-11-18,2025-11,2025
df7fadb7-1aca-422d-8f79-a1cdcdb9d6e2,4e52538b-68e0-426f-959c-66019e0c7501,AB,26-35,chequing,Fortis BC,utilities,213.64,CAD,completed,2025-12-19,2025-12,2025
52e48c4b-8c92-4672-8324-6cb0c7507b18,74e48d4c-9aa3-4fdd-8bb3-760ce3660889,BC,46-55,premium,BC Transit,transport,39.21,CAD,completed,2025-07-11,2025-07,2025
091aed58-0d83-4e9c-9e46-190afa34c8b0,14be5fa4-19b7-4157-892a-f53fac8e2d61,SK,55+,savings,AWS,subscriptions,12.88,CAD,completed,2025-02-13,2025-02,2025
799eaa00-3ef4-4b3f-b3ac-fad63c523fe2,9300c72f-ee87-4af0-b96a-70864c472e6a,ON,46-55,premium,Uber,transport,18.91,CAD,completed,2025-02-25,2025-02,2025
5a682d2e-2199-4cc7-9aae-807a91951a12,9f4bbe7d-f574-4f20-828b-5a07c02592d5,BC,55+,chequing,Cineplex,entertainment,142.34,CAD,completed,2025-09-24,2025-09,2025
e1541f72-7b7b-4bc5-bce1-602c1eceb80c,9e1ac4f1-e9ce-4e01-bb81-70f843220991,SK,26-35,premium,Notion,subscriptions,44.77,CAD,pending,2025-10-27,2025-10,2025
d21235b0-f4f8-410d-b339-e059dd0d2a9d,b8bc6638-1829-40c4-a51e-d1897211a9c6,ON,18-25,chequing,Booking.com,travel,356.92,CAD,pending,2025-12-05,2025-12,2025
c07ef2e7-7623-41ad-8ec9-488bc63269ff,956e1f4e-9595-4bf8-98c0-516d227ad0a0,BC,36-45,premium,Spotify,entertainment,191.09,CAD,completed,2025-11-09,2025-11,2025
df289af6-2312-4bc1-8772-b9ede550909f,0ba8eab6-6496-4011-839a-65e9950e6549,BC,55+,chequing,City of Victoria,utilities,99.46,CAD,completed,2025-01-11,2025-01,2025
17f6609a-cf0e-4e7f-b91b-e28ba46a6174,26b176b0-fea0-4baf-9fce-2ecdf001fdfa,SK,18-25,premium,Sport Chek,shopping,246.99,CAD,completed,2025-02-16,2025-02,2025
11ed6a15-02b1-4ae1-b97e-0193d07d7396,acdd7de1-8bda-449f-8336-d4cb91a92378,AB,18-25,savings,Costco,groceries,241.01,CAD,completed,2025-04-28,2025-04,2025
a978a9c7-1952-4b8d-8ae5-11661ff47458,e682eef6-1e52-465f-80c3-f341890194dc,QC,26-35,premium,Adobe,subscriptions,47.73,CAD,pending,2025-09-03,2025-09,2025
fc28bc95-3288-42a8-97ce-c063c58775d2,20885da1-f855-438d-aaf4-dbc2e4865397,AB,46-55,premium,PayPal,transfers,3565.12,CAD,completed,2025-09-23,2025-09,2025
22072b8c-c9a2-4cd4-b387-c07f43647d39,876c7556-23d6-4bd9-a456-3d3bf181ac9e,ON,46-55,premium,Microsoft 365,subscriptions,44.41,CAD,completed,2025-01-26,2025-01,2025
3ca0b866-7674-4a5b-b16a-c4b7f6a0d773,5295de60-f094-4f18-9334-94d6d7740ae0,SK,55+,savings,Interac e-Transfer,transfers,2722.92,CAD,completed,2025-10-03,2025-10,2025
7f49f5d1-e433-47f8-aa9a-343356f534be,37965d14-8a6c-44d5-830d-192a162a284e,SK,46-55,premium,Loblaws,groceries,108.34,CAD,completed,2025-05-13,2025-05,2025
ba660d4b-5dc6-4b67-a7b0-df0f5fa8f121,dc2b24a8-e411-4b95-a6eb-915429b5e38e,SK,46-55,premium,London Drugs,healthcare,283.48,CAD,completed,2025-08-07,2025-08,2025
080c3536-18a1-4322-86cc-e9dd4ea66249,97b89bc4-72d2-4a2d-aa07-6383b6206cdc,ON,36-45,chequing,Cineplex,entertainment,34.82,CAD,failed,2025-11-22,2025-11,2025
15274825-ad3e-4b3c-b4d2-3d1071d3bd3f,876aad75-6be3-4964-b265-3ded23844b7c,BC,26-35,chequing,AWS,subscriptions,11.65,CAD,completed,2025-08-05,2025-08,2025
eea63696-6912-4935-a6be-6f8090b54ddd,89cd2e5a-eef8-4e94-b949-0ddafca14046,MB,18-25,savings,GitHub,subscriptions,8.61,CAD,completed,2025-03-26,2025-03,2025
9e1ff814-147f-44dd-940b-6e95d1401aae,10ce6f7b-28f2-44fa-9346-72c8523f2adc,QC,18-25,premium,Shaw,utilities,248.41,CAD,completed,2025-01-17,2025-01,2025
583a60db-b996-4bde-92ee-a8cb47d5bafd,9300c72f-ee87-4af0-b96a-70864c472e6a,ON,46-55,premium,Tim Hortons,food_and_drink,94.71,CAD,failed,2025-01-16,2025-01,2025
70864b86-9be1-4ccd-b7c4-1b000dcac70e,7d2fa5d4-1441-471a-aa54-4ba8339d4351,SK,26-35,savings,Shoppers Drug Mart,healthcare,99.16,CAD,completed,2025-12-19,2025-12,2025
c7e46173-85fd-47a2-a7ed-67c6d57e37ec,38ba6a9c-cee8-4f2e-8dcf-4f60531a0d29,MB,46-55,premium,Air Canada,travel,1908.52,CAD,completed,2025-10-03,2025-10,2025
7d65db61-f6ab-432a-b383-9141836c2650,26a8ab08-b957-4d3e-9279-e7f068055249,BC,36-45,chequing,Shoppers Drug Mart,healthcare,47.48,CAD,failed,2025-03-18,2025-03,2025
dbae07ba-fb9f-479e-aeef-b32c10fbf68f,e01fe168-c12e-4b5b-a490-e193961db967,ON,26-35,chequing,Shoppers Drug Mart,healthcare,201.94,CAD,pending,2025-11-27,2025-11,2025
67be2a29-1790-4542-aad2-84109e98dc21,a679b1e4-e7f7-4997-abe0-a74cb7c8a6e7,AB,18-25,premium,BC Hydro,utilities,87.38,CAD,pending,2025-03-17,2025-03,2025
3e52b272-94a7-4140-bca9-99b65962f8cd,3b5e0c44-b184-4a99-87ac-3e5647379964,ON,46-55,chequing,Wise,transfers,2704.67,CAD,completed,2025-09-25,2025-09,2025
56cb03a7-33f5-4403-976a-17fa751b8c0a,cefdb261-b450-4a9f-b7d0-d5b312aebaed,BC,46-55,savings,Safeway,groceries,53.67,CAD,pending,2025-11-15,2025-11,2025
185009fa-8de9-4f33-a614-7d3ff0778780,aefc3a42-6b2e-4321-803b-422450b00077,AB,18-25,chequing,Shoppers Drug Mart,healthcare,202.13,CAD,pending,2025-08-11,2025-08,2025
5583f33d-c936-47f3-b437-29b45d6230e4,bf24730a-3e3c-4b7d-835d-8a7e46400ad7,AB,46-55,chequing,Tim Hortons,food_and_drink,10.08,CAD,completed,2025-12-05,2025-12,2025
26fda74d-3a38-48f7-ace7-097644c7246d,dc2b24a8-e411-4b95-a6eb-915429b5e38e,SK,46-55,premium,Steam,entertainment,80.56,CAD,completed,2025-07-05,2025-07,2025
7cef128f-00f4-46b2-b220-124732bd6ed5,231d2646-c706-4eac-bcba-36eebfe5a55c,AB,26-35,savings,Microsoft 365,subscriptions,17.38,CAD,completed,2025-07-13,2025-07,2025
c0e2a83d-a1f7-48ec-a613-ae7c3aa035d9,fe83422d-7866-41be-95ce-6bcd1e264a16,SK,26-35,premium,Costco,groceries,78.38,CAD,completed,2025-09-19,2025-09,2025
ee707ad1-3175-41af-ae51-3f4764620673,d37d0eb1-6155-4615-98df-e63bda8f18c1,ON,36-45,chequing,Shoppers Drug Mart,healthcare,197.39,CAD,completed,2025-06-08,2025-06,2025
70b79449-57f1-4b8b-942a-a650194471b6,9f7d7025-7278-4b3a-b218-555d3974a4de,ON,26-35,premium,Interac e-Transfer,transfers,1882.87,CAD,pending,2025-01-21,2025-01,2025
634b07a4-4a28-4882-bb53-2969226e3ef5,c8b2971f-ac86-4fc1-b9c2-6cd422a54f82,BC,26-35,savings,WestJet,travel,153.42,CAD,completed,2025-07-30,2025-07,2025
f39419f4-2478-4064-9bcc-2e6af0e51ace,479f6414-fb31-41fd-a584-87ea1c39501c,ON,36-45,savings,Wise,transfers,2795.73,CAD,completed,2025-11-16,2025-11,2025
1748ec64-ccc0-46b2-9c86-ee33f60f3ed6,02fe0a46-fb83-4a83-8f6a-9f971bd51729,QC,26-35,chequing,Adobe,subscriptions,13.31,CAD,completed,2025-05-18,2025-05,2025
b15dd62f-8023-410d-a015-d60b0eb1447f,f2090397-b66b-479f-a63f-5cbecdf39568,AB,26-35,chequing,Safeway,groceries,260.92,CAD,pending,2025-03-05,2025-03,2025
e3c7ad9f-3f29-443d-a077-c77589192a98,b10d211c-e9e1-48ac-bf0f-dc44624b6a2d,SK,46-55,premium,GitHub,subscriptions,38.23,CAD,failed,2025-05-13,2025-05,2025
0ef39a85-11b8-4bea-b4e5-84078a3083ef,90c027f5-c4dd-4f3f-9a06-6840a6e87168,MB,36-45,chequing,Esso,transport,44.93,CAD,completed,2025-05-08,2025-05,2025
4c087b4b-7e2b-40e4-bef0-aee20385daca,81fdda79-01ca-4b58-9e6c-3689b886968b,AB,18-25,chequing,Cineplex,entertainment,80.59,CAD,pending,2025-11-28,2025-11,2025
25575907-fbbd-4702-8054-5cd83d248c72,74e48d4c-9aa3-4fdd-8bb3-760ce3660889,BC,46-55,premium,Best Buy,shopping,225.22,CAD,failed,2025-02-03,2025-02,2025
b149320d-d9bb-4efe-beb7-ada46a9a382b,af9f8cc9-63ce-4e75-89b8-dc2d6bb5f7fa,AB,26-35,premium,IKEA,shopping,500.97,CAD,failed,2025-03-29,2025-03,2025
151dd28b-9ecd-49dc-9973-c970ba851202,f64b4614-393d-4d09-8195-1b2cd1ca2707,SK,55+,chequing,Wise,transfers,3229.48,CAD,completed,2025-06-02,2025-06,2025
37fe9d6d-5eb6-4a7a-b21f-d37225851e70,5a70cf2a-dd0e-4fc3-9ae6-3181c92efa6e,MB,55+,savings,Subway,food_and_drink,32.91,CAD,failed,2025-03-08,2025-03,2025
e72b94af-3e95-4867-88c6-0ea8145a11d1,7961722d-3acd-4aa4-89c8-507b10e77df7,QC,55+,chequing,Adobe,subscriptions,24.39,CAD,completed,2025-05-09,2025-05,2025
bd085662-879d-495a-a109-4091ff2d3062,7d2fa5d4-1441-471a-aa54-4ba8339d4351,SK,26-35,savings,Expedia,travel,1753.22,CAD,completed,2025-11-20,2025-11,2025
c19cfe46-7076-44bb-b84a-b190c462321d,366426ef-9bc1-4f22-92e7-960443cca8b9,ON,46-55,chequing,Lyft,transport,29.99,CAD,completed,2025-01-22,2025-01,2025
3f210bd4-39a3-4ce9-9fa5-e10a964e4f91,ebdebc63-e24c-4e43-b62d-525bcfd5a5f0,BC,46-55,savings,IKEA,shopping,634.1,CAD,completed,2025-10-06,2025-10,2025
589136a5-1111-44bc-afff-ff748e14808a,10ce6f7b-28f2-44fa-9346-72c8523f2adc,QC,18-25,premium,BC Transit,transport,25.27,CAD,failed,2025-02-13,2025-02,2025
003978a9-168a-4b1b-ae48-b9b00fea3891,12627e55-fbdb-408f-b59d-ffcd80cbaa1f,SK,36-45,savings,IKEA,shopping,256.57,CAD,completed,2025-09-20,2025-09,2025
23be684c-0d22-4e0f-b1be-c9c92615a71a,c44ae215-7d74-4108-bac1-15c4e2971dcf,ON,18-25,savings,Adobe,subscriptions,27.73,CAD,completed,2025-02-25,2025-02,2025
44177f91-26b5-44f7-9945-c43e30f70b04,7961722d-3acd-4aa4-89c8-507b10e77df7,QC,55+,chequing,Apple TV,entertainment,114.77,CAD,pending,2025-04-02,2025-04,2025
0d1bd8f4-7ae8-4f6d-8c9a-d27ed01f04aa,27522ff1-16b5-465d-a771-a3c6fae6fc73,AB,46-55,premium,London Drugs,healthcare,368.24,CAD,completed,2025-11-09,2025-11,2025
07f00a62-2f76-4f98-89d3-6a8f5d5bcce9,aa23acf9-bcb9-4156-bf68-b90e6dac4e5d,SK,46-55,savings,Starbucks,food_and_drink,82.47,CAD,completed,2025-05-29,2025-05,2025
5ac76329-3ccc-486d-aed7-64649a0b4edb,5b5024b7-ad28-4085-ab1c-f503c0d91b66,AB,55+,savings,Starbucks,food_and_drink,119.21,CAD,completed,2025-04-15,2025-04,2025
5a83a274-7e17-4742-9bb4-163d059c9365,c7d902ea-fdad-42e3-a06a-7befcecf3149,ON,55+,chequing,Steam,entertainment,194.19,CAD,completed,2025-09-27,2025-09,2025
995ae966-d248-45b5-86c5-f3ba67b5ff5b,f7445081-490d-4c3d-8e30-2f4a9a86c86e,MB,26-35,chequing,Interac e-Transfer,transfers,1582.22,CAD,completed,2025-04-24,2025-04,2025
c8dc5235-353d-4e7c-b963-d1114f6108b3,af9f8cc9-63ce-4e75-89b8-dc2d6bb5f7fa,AB,26-35,premium,Loblaws,groceries,36.12,CAD,completed,2025-09-27,2025-09,2025
3771dc7d-43c7-449a-ae0b-95b451328911,bf24730a-3e3c-4b7d-835d-8a7e46400ad7,AB,46-55,chequing,Loblaws,groceries,167.87,CAD,completed,2025-05-04,2025-05,2025
9c2bc2ce-542f-4a0b-8e94-91df30dd35fe,d4a16e7e-aeea-49e5-91a1-4c8147039391,QC,55+,premium,Costco,groceries,192.95,CAD,completed,2025-04-21,2025-04,2025
ece621d1-af5c-4fdc-997a-29692a539b8d,30f5c9e4-b62e-4c86-904b-e70f6086196e,QC,36-45,chequing,Best Buy,shopping,520.56,CAD,completed,2025-07-28,2025-07,2025
bff359b5-495f-4570-813d-a0501bb78b25,14be5fa4-19b7-4157-892a-f53fac8e2d61,SK,55+,savings,Loblaws,groceries,287.3,CAD,pending,2025-09-12,2025-09,2025
6c16b537-c2d9-40cc-a791-8f27b73b9a40,5bf79b11-a438-498b-984f-0104d3183224,ON,18-25,chequing,Shoppers Drug Mart,healthcare,495.88,CAD,completed,2025-09-14,2025-09,2025
d90e1d3e-9622-432f-86fc-341b02513a28,d110a28e-ca3c-479e-aae4-4abfb4037ad3,ON,36-45,chequing,Notion,subscriptions,37.41,CAD,completed,2025-01-06,2025-01,2025
2328cc27-3532-46dc-a4e6-a7a051b0d8a4,ebdebc63-e24c-4e43-b62d-525bcfd5a5f0,BC,46-55,savings,Netflix,entertainment,165.51,CAD,pending,2025-02-24,2025-02,2025
04e0511e-b357-4b04-a116-b182294da8c9,ae5d0e1c-01ef-42ab-b466-caf4b6a81a8d,SK,46-55,savings,Best Buy,shopping,102.93,CAD,pending,2025-09-26,2025-09,2025
49f4ddcf-f17f-4c8d-9d99-2541e307fabd,932334cb-353a-4b3e-a426-6413946e9180,BC,55+,chequing,Steam,entertainment,140.17,CAD,completed,2025-11-23,2025-11,2025
ebbd7c5c-3fa5-4469-952f-85de4320dc33,15583187-5179-4ff3-9593-205932deb7b7,QC,36-45,premium,Airbnb,travel,564.58,CAD,pending,2025-03-03,2025-03,2025
82086228-2c08-49c9-8b74-f03ff1390e3f,231d2646-c706-4eac-bcba-36eebfe5a55c,AB,26-35,savings,Sport Chek,shopping,734.59,CAD,failed,2025-04-20,2025-04,2025
ab06ac75-c3d8-40fe-a638-615a4939e41d,a22070eb-b77c-4b99-9f7f-aea633cc57a0,QC,36-45,savings,Pharmasave,healthcare,312.68,CAD,completed,2025-01-30,2025-01,2025
7e316c89-6ece-4749-8317-46f3c8616b3a,93599ec8-000b-4ab7-8119-231b85bc32fd,MB,36-45,premium,BC Hydro,utilities,162.81,CAD,pending,2025-11-24,2025-11,2025
5a035aff-061e-4903-9ca3-7d6bcc2e371f,901e529b-03e3-4f6f-a131-0c9c52f1a8ec,SK,55+,chequing,Wise,transfers,1441.31,CAD,completed,2025-04-29,2025-04,2025
01608f06-d958-4b41-9d8b-e977c7c8306c,20885da1-f855-438d-aaf4-dbc2e4865397,AB,46-55,premium,Adobe,subscriptions,26.48,CAD,pending,2025-03-13,2025-03,2025
e6b181a8-2a11-46f6-aea3-1b8dba586193,4e52538b-68e0-426f-959c-66019e0c7501,AB,26-35,chequing,Best Buy,shopping,167.84,CAD,completed,2025-11-07,2025-11,2025
